UserID,Date,Type,Category,Amount,Description
USR_0028,2024-07-13,expense,Personal,1456,"Synthetic Personal Expense"
USR_0028,2024-07-20,expense,Healthcare,1199,"Synthetic Healthcare Expense"
USR_0028,2024-07-20,expense,Healthcare,2719,"Synthetic Healthcare Expense"
USR_0028,2024-06-01,income,Salary,75064,"Monthly Salary (Synthetic)"
USR_0028,2024-06-05,expense,Housing,19446,"Rent Payment"
USR_0028,2024-06-10,expense,Bills,3856,"Electricity & Internet"
USR_0028,2024-06-23,expense,Food,2681,"Grocery Run"
USR_0028,2024-06-22,expense,Food,3058,"Grocery Run"
USR_0028,2024-06-27,expense,Food,2636,"Grocery Run"
USR_0028,2024-06-14,expense,Food,2358,"Grocery Run"
USR_0028,2024-06-23,expense,Personal,2877,"Synthetic Personal Expense"
USR_0028,2024-06-14,expense,Entertainment,2278,"Synthetic Entertainment Expense"
USR_0028,2024-06-28,expense,Shopping,1629,"Synthetic Shopping Expense"
USR_0028,2024-06-23,expense,Entertainment,1300,"Synthetic Entertainment Expense"
USR_0028,2024-06-24,expense,Transport,2237,"Synthetic Transport Expense"
USR_0028,2024-06-17,expense,Miscellaneous,1484,"Synthetic Miscellaneous Expense"
USR_0028,2024-06-08,expense,Entertainment,372,"Synthetic Entertainment Expense"
USR_0028,2024-06-25,expense,Shopping,2389,"Synthetic Shopping Expense"
USR_0028,2024-06-09,expense,Transport,1674,"Synthetic Transport Expense"
USR_0028,2024-05-01,income,Salary,74880,"Monthly Salary (Synthetic)"
USR_0028,2024-05-05,expense,Housing,19398,"Rent Payment"
USR_0028,2024-05-10,expense,Bills,3847,"Electricity & Internet"
USR_0028,2024-05-19,expense,Food,2276,"Grocery Run"
USR_0028,2024-05-14,expense,Food,1784,"Grocery Run"
USR_0028,2024-05-06,expense,Food,2213,"Grocery Run"
USR_0028,2024-05-09,expense,Food,1749,"Grocery Run"
USR_0028,2024-05-08,expense,Food,2195,"Grocery Run"
USR_0028,2024-05-18,expense,Healthcare,1916,"Synthetic Healthcare Expense"
USR_0028,2024-05-14,expense,Entertainment,2169,"Synthetic Entertainment Expense"
USR_0028,2024-05-03,expense,Transport,1806,"Synthetic Transport Expense"
USR_0028,2024-05-02,expense,Miscellaneous,1932,"Synthetic Miscellaneous Expense"
USR_0028,2024-05-23,expense,Miscellaneous,849,"Synthetic Miscellaneous Expense"
USR_0028,2024-05-27,expense,Personal,676,"Synthetic Personal Expense"
USR_0028,2024-05-27,expense,Miscellaneous,2517,"Synthetic Miscellaneous Expense"
USR_0028,2024-05-26,expense,Transport,2287,"Synthetic Transport Expense"
USR_0028,2024-04-01,income,Salary,74695,"Monthly Salary (Synthetic)"
USR_0028,2024-04-05,expense,Housing,19350,"Rent Payment"
USR_0028,2024-04-10,expense,Bills,3837,"Electricity & Internet"
USR_0028,2024-04-03,expense,Food,1884,"Grocery Run"
USR_0028,2024-04-01,expense,Food,1989,"Grocery Run"
USR_0028,2024-04-07,expense,Food,2056,"Grocery Run"
USR_0028,2024-04-09,expense,Food,2240,"Grocery Run"
USR_0028,2024-04-08,expense,Food,2016,"Grocery Run"
USR_0028,2024-04-27,expense,Miscellaneous,859,"Synthetic Miscellaneous Expense"
USR_0028,2024-04-22,expense,Transport,303,"Synthetic Transport Expense"
USR_0028,2024-04-10,expense,Entertainment,1644,"Synthetic Entertainment Expense"
USR_0028,2024-04-03,expense,Entertainment,642,"Synthetic Entertainment Expense"
USR_0028,2024-04-14,expense,Miscellaneous,954,"Synthetic Miscellaneous Expense"
USR_0028,2024-04-27,expense,Healthcare,814,"Synthetic Healthcare Expense"
USR_0028,2024-04-25,expense,Miscellaneous,498,"Synthetic Miscellaneous Expense"
USR_0028,2024-04-05,expense,Shopping,1015,"Synthetic Shopping Expense"
USR_0028,2024-04-16,expense,Shopping,1397,"Synthetic Shopping Expense"
USR_0028,2024-04-09,expense,Shopping,1749,"Synthetic Shopping Expense"
USR_0028,2024-04-19,expense,Entertainment,1651,"Synthetic Entertainment Expense"
USR_0028,2024-04-12,expense,Healthcare,239,"Synthetic Healthcare Expense"
USR_0028,2024-04-25,expense,Healthcare,1273,"Synthetic Healthcare Expense"
USR_0028,2024-04-28,expense,Healthcare,459,"Synthetic Healthcare Expense"
USR_0028,2024-04-04,expense,Miscellaneous,1337,"Synthetic Miscellaneous Expense"
USR_0028,2024-03-01,income,Salary,74512,"Monthly Salary (Synthetic)"
USR_0028,2024-03-05,expense,Housing,19303,"Rent Payment"
USR_0028,2024-03-10,expense,Bills,3828,"Electricity & Internet"
USR_0028,2024-03-18,expense,Food,1876,"Grocery Run"
USR_0028,2024-03-26,expense,Food,1700,"Grocery Run"
USR_0028,2024-03-26,expense,Food,1899,"Grocery Run"
USR_0028,2024-03-01,expense,Food,1649,"Grocery Run"
USR_0028,2024-03-21,expense,Food,1485,"Grocery Run"
USR_0028,2024-03-14,expense,Food,1802,"Grocery Run"
USR_0028,2024-03-03,expense,Shopping,987,"Synthetic Shopping Expense"
USR_0028,2024-03-04,expense,Healthcare,991,"Synthetic Healthcare Expense"
USR_0028,2024-03-02,expense,Miscellaneous,1304,"Synthetic Miscellaneous Expense"
USR_0028,2024-03-19,expense,Personal,799,"Synthetic Personal Expense"
USR_0028,2024-03-20,expense,Entertainment,949,"Synthetic Entertainment Expense"
USR_0028,2024-03-12,expense,Personal,2762,"Synthetic Personal Expense"
USR_0028,2024-03-27,expense,Healthcare,3131,"Synthetic Healthcare Expense"
USR_0028,2024-03-21,expense,Transport,3585,"Synthetic Transport Expense"
USR_0028,2024-02-01,income,Salary,74328,"Monthly Salary (Synthetic)"
USR_0028,2024-02-05,expense,Housing,19255,"Rent Payment"
USR_0028,2024-02-10,expense,Bills,3818,"Electricity & Internet"
USR_0028,2024-02-25,expense,Food,2874,"Grocery Run"
USR_0028,2024-02-09,expense,Food,3052,"Grocery Run"
USR_0028,2024-02-10,expense,Food,2584,"Grocery Run"
USR_0028,2024-02-24,expense,Food,2890,"Grocery Run"
USR_0028,2024-02-09,expense,Transport,1183,"Synthetic Transport Expense"
USR_0028,2024-02-08,expense,Personal,2425,"Synthetic Personal Expense"
USR_0028,2024-02-13,expense,Personal,413,"Synthetic Personal Expense"
USR_0028,2024-02-17,expense,Miscellaneous,1029,"Synthetic Miscellaneous Expense"
USR_0028,2024-02-14,expense,Personal,1838,"Synthetic Personal Expense"
USR_0028,2024-02-17,expense,Healthcare,2353,"Synthetic Healthcare Expense"
USR_0028,2024-02-19,expense,Entertainment,2302,"Synthetic Entertainment Expense"
USR_0028,2024-02-02,expense,Personal,2286,"Synthetic Personal Expense"
USR_0028,2024-02-28,expense,Transport,248,"Synthetic Transport Expense"
USR_0028,2024-02-27,expense,Personal,2259,"Synthetic Personal Expense"
USR_0028,2024-02-12,expense,Healthcare,1441,"Synthetic Healthcare Expense"
USR_0028,2024-02-04,expense,Personal,664,"Synthetic Personal Expense"
USR_0028,2024-01-01,income,Salary,74146,"Monthly Salary (Synthetic)"
USR_0028,2024-01-05,expense,Housing,19208,"Rent Payment"
USR_0028,2024-01-10,expense,Bills,3809,"Electricity & Internet"
USR_0028,2024-01-04,expense,Food,3055,"Grocery Run"
USR_0028,2024-01-23,expense,Food,2615,"Grocery Run"
USR_0028,2024-01-18,expense,Food,2560,"Grocery Run"
USR_0028,2024-01-08,expense,Food,2282,"Grocery Run"
USR_0028,2024-01-26,expense,Shopping,351,"Synthetic Shopping Expense"
USR_0028,2024-01-22,expense,Transport,934,"Synthetic Transport Expense"
USR_0028,2024-01-27,expense,Shopping,1252,"Synthetic Shopping Expense"
USR_0028,2024-01-16,expense,Miscellaneous,1586,"Synthetic Miscellaneous Expense"
USR_0028,2024-01-15,expense,Transport,376,"Synthetic Transport Expense"
USR_0028,2024-01-06,expense,Transport,785,"Synthetic Transport Expense"
USR_0028,2024-01-20,expense,Shopping,1356,"Synthetic Shopping Expense"
USR_0028,2024-01-28,expense,Healthcare,1858,"Synthetic Healthcare Expense"
USR_0028,2024-01-19,expense,Personal,1060,"Synthetic Personal Expense"
USR_0028,2024-01-19,expense,Personal,224,"Synthetic Personal Expense"
USR_0028,2024-01-27,expense,Healthcare,1141,"Synthetic Healthcare Expense"
USR_0028,2024-01-20,expense,Personal,329,"Synthetic Personal Expense"
USR_0028,2024-01-17,expense,Miscellaneous,252,"Synthetic Miscellaneous Expense"
USR_0028,2024-01-15,expense,Entertainment,452,"Synthetic Entertainment Expense"
USR_0028,2024-01-11,expense,Miscellaneous,522,"Synthetic Miscellaneous Expense"
USR_0028,2023-12-01,income,Salary,73963,"Monthly Salary (Synthetic)"
USR_0028,2023-12-05,expense,Housing,19161,"Rent Payment"
USR_0028,2023-12-10,expense,Bills,3800,"Electricity & Internet"
USR_0028,2023-12-22,expense,Food,2382,"Grocery Run"
USR_0028,2023-12-25,expense,Food,2399,"Grocery Run"
USR_0028,2023-12-02,expense,Food,2449,"Grocery Run"
USR_0028,2023-12-08,expense,Food,3085,"Grocery Run"
USR_0028,2023-12-05,expense,Healthcare,815,"Synthetic Healthcare Expense"
USR_0028,2023-12-10,expense,Miscellaneous,1694,"Synthetic Miscellaneous Expense"
USR_0028,2023-12-04,expense,Personal,1673,"Synthetic Personal Expense"
USR_0028,2023-12-21,expense,Miscellaneous,2349,"Synthetic Miscellaneous Expense"
USR_0028,2023-12-11,expense,Transport,1610,"Synthetic Transport Expense"
USR_0028,2023-12-17,expense,Healthcare,1983,"Synthetic Healthcare Expense"
USR_0028,2023-12-04,expense,Transport,1507,"Synthetic Transport Expense"
USR_0028,2023-12-23,expense,Shopping,261,"Synthetic Shopping Expense"
USR_0028,2023-12-27,expense,Entertainment,1338,"Synthetic Entertainment Expense"
USR_0028,2023-12-05,expense,Transport,1314,"Synthetic Transport Expense"
USR_0028,2023-12-21,expense,Shopping,2365,"Synthetic Shopping Expense"
USR_0028,2023-12-13,expense,Miscellaneous,1014,"Synthetic Miscellaneous Expense"
USR_0028,2023-12-20,income,Bonus,46898,"Performance/Year-end Bonus"
USR_0028,2023-11-01,income,Salary,73781,"Monthly Salary (Synthetic)"
USR_0028,2023-11-05,expense,Housing,19114,"Rent Payment"
USR_0028,2023-11-10,expense,Bills,3790,"Electricity & Internet"
USR_0028,2023-11-17,expense,Food,1738,"Grocery Run"
USR_0028,2023-11-23,expense,Food,1487,"Grocery Run"
USR_0028,2023-11-27,expense,Food,1770,"Grocery Run"
USR_0028,2023-11-19,expense,Food,2084,"Grocery Run"
USR_0028,2023-11-11,expense,Food,2042,"Grocery Run"
USR_0028,2023-11-24,expense,Food,1773,"Grocery Run"
USR_0028,2023-11-10,expense,Miscellaneous,733,"Synthetic Miscellaneous Expense"
USR_0028,2023-11-26,expense,Personal,938,"Synthetic Personal Expense"
USR_0028,2023-11-22,expense,Transport,1475,"Synthetic Transport Expense"
USR_0028,2023-11-03,expense,Transport,1747,"Synthetic Transport Expense"
USR_0028,2023-11-28,expense,Entertainment,1803,"Synthetic Entertainment Expense"
USR_0028,2023-11-19,expense,Personal,2533,"Synthetic Personal Expense"
USR_0028,2023-11-23,expense,Entertainment,1013,"Synthetic Entertainment Expense"
USR_0028,2023-11-08,expense,Entertainment,1692,"Synthetic Entertainment Expense"
USR_0028,2023-11-08,expense,Miscellaneous,523,"Synthetic Miscellaneous Expense"
USR_0028,2023-11-13,expense,Miscellaneous,1053,"Synthetic Miscellaneous Expense"
USR_0028,2023-11-17,expense,Entertainment,843,"Synthetic Entertainment Expense"
USR_0028,2023-10-01,income,Salary,73600,"Monthly Salary (Synthetic)"
USR_0028,2023-10-05,expense,Housing,19067,"Rent Payment"
USR_0028,2023-10-10,expense,Bills,3781,"Electricity & Internet"
USR_0028,2023-10-08,expense,Food,1912,"Grocery Run"
USR_0028,2023-10-17,expense,Food,1436,"Grocery Run"
USR_0028,2023-10-07,expense,Food,1857,"Grocery Run"
USR_0028,2023-10-17,expense,Food,1414,"Grocery Run"
USR_0028,2023-10-07,expense,Food,1811,"Grocery Run"
USR_0028,2023-10-02,expense,Food,1592,"Grocery Run"
USR_0028,2023-10-02,expense,Miscellaneous,5237,"Synthetic Miscellaneous Expense"
USR_0028,2023-10-26,expense,Shopping,2616,"Synthetic Shopping Expense"
USR_0028,2023-10-04,expense,Personal,1901,"Synthetic Personal Expense"
USR_0028,2023-10-26,expense,Miscellaneous,2122,"Synthetic Miscellaneous Expense"
USR_0028,2023-10-13,expense,Miscellaneous,4476,"Synthetic Miscellaneous Expense"
USR_0028,2023-09-01,income,Salary,73419,"Monthly Salary (Synthetic)"
USR_0028,2023-09-05,expense,Housing,19020,"Rent Payment"
USR_0028,2023-09-10,expense,Bills,3772,"Electricity & Internet"
USR_0028,2023-09-11,expense,Food,2096,"Grocery Run"
USR_0028,2023-09-12,expense,Food,2456,"Grocery Run"
USR_0028,2023-09-09,expense,Food,2041,"Grocery Run"
USR_0028,2023-09-15,expense,Food,1979,"Grocery Run"
USR_0028,2023-09-15,expense,Food,1839,"Grocery Run"
USR_0028,2023-09-05,expense,Miscellaneous,1690,"Synthetic Miscellaneous Expense"
USR_0028,2023-09-09,expense,Miscellaneous,834,"Synthetic Miscellaneous Expense"
USR_0028,2023-09-16,expense,Entertainment,1113,"Synthetic Entertainment Expense"
USR_0028,2023-09-28,expense,Shopping,1852,"Synthetic Shopping Expense"
USR_0028,2023-09-27,expense,Healthcare,498,"Synthetic Healthcare Expense"
USR_0028,2023-09-28,expense,Entertainment,804,"Synthetic Entertainment Expense"
USR_0028,2023-09-08,expense,Miscellaneous,1381,"Synthetic Miscellaneous Expense"
USR_0028,2023-09-10,expense,Healthcare,1535,"Synthetic Healthcare Expense"
USR_0028,2023-09-26,expense,Shopping,1008,"Synthetic Shopping Expense"
USR_0028,2023-09-10,expense,Miscellaneous,1113,"Synthetic Miscellaneous Expense"
USR_0028,2023-09-10,expense,Personal,1247,"Synthetic Personal Expense"
USR_0028,2023-09-04,expense,Personal,1175,"Synthetic Personal Expense"
USR_0028,2023-09-05,expense,Miscellaneous,1063,"Synthetic Miscellaneous Expense"
USR_0028,2023-09-21,expense,Miscellaneous,973,"Synthetic Miscellaneous Expense"
USR_0028,2023-09-01,expense,Personal,952,"Synthetic Personal Expense"
USR_0028,2023-08-01,income,Salary,73238,"Monthly Salary (Synthetic)"
USR_0028,2023-08-05,expense,Housing,18973,"Rent Payment"
USR_0028,2023-08-10,expense,Bills,3762,"Electricity & Internet"
USR_0028,2023-08-14,expense,Food,1900,"Grocery Run"
USR_0028,2023-08-19,expense,Food,1747,"Grocery Run"
USR_0028,2023-08-28,expense,Food,1507,"Grocery Run"
USR_0028,2023-08-05,expense,Food,2072,"Grocery Run"
USR_0028,2023-08-05,expense,Food,1417,"Grocery Run"
USR_0028,2023-08-16,expense,Food,2077,"Grocery Run"
USR_0028,2023-08-22,expense,Entertainment,396,"Synthetic Entertainment Expense"
USR_0028,2023-08-24,expense,Personal,1007,"Synthetic Personal Expense"
USR_0028,2023-08-14,expense,Healthcare,2917,"Synthetic Healthcare Expense"
USR_0028,2023-08-22,expense,Personal,438,"Synthetic Personal Expense"
USR_0028,2023-08-02,expense,Entertainment,2938,"Synthetic Entertainment Expense"
USR_0028,2023-08-24,expense,Healthcare,1016,"Synthetic Healthcare Expense"
USR_0028,2023-08-19,expense,Miscellaneous,491,"Synthetic Miscellaneous Expense"
USR_0028,2023-08-25,expense,Entertainment,3556,"Synthetic Entertainment Expense"
USR_0028,2023-07-01,income,Salary,73058,"Monthly Salary (Synthetic)"
USR_0028,2023-07-05,expense,Housing,18926,"Rent Payment"
USR_0028,2023-07-10,expense,Bills,3753,"Electricity & Internet"
USR_0028,2023-07-06,expense,Food,2351,"Grocery Run"
USR_0028,2023-07-21,expense,Food,1885,"Grocery Run"
USR_0028,2023-07-16,expense,Food,1741,"Grocery Run"
USR_0028,2023-07-24,expense,Food,2207,"Grocery Run"
USR_0028,2023-07-03,expense,Food,2325,"Grocery Run"
USR_0028,2023-07-04,expense,Transport,586,"Synthetic Transport Expense"
USR_0028,2023-07-21,expense,Personal,2701,"Synthetic Personal Expense"
USR_0028,2023-07-08,expense,Shopping,2798,"Synthetic Shopping Expense"
USR_0028,2023-07-22,expense,Personal,1042,"Synthetic Personal Expense"
USR_0028,2023-07-02,expense,Entertainment,1049,"Synthetic Entertainment Expense"
USR_0028,2023-07-24,expense,Shopping,341,"Synthetic Shopping Expense"
USR_0028,2023-07-01,expense,Entertainment,1032,"Synthetic Entertainment Expense"
USR_0028,2023-07-04,expense,Personal,422,"Synthetic Personal Expense"
USR_0028,2023-07-06,expense,Personal,735,"Synthetic Personal Expense"
USR_0028,2023-06-01,income,Salary,72878,"Monthly Salary (Synthetic)"
USR_0028,2023-06-05,expense,Housing,18880,"Rent Payment"
USR_0028,2023-06-10,expense,Bills,3744,"Electricity & Internet"
USR_0028,2023-06-26,expense,Food,2371,"Grocery Run"
USR_0028,2023-06-15,expense,Food,2357,"Grocery Run"
USR_0028,2023-06-14,expense,Food,2955,"Grocery Run"
USR_0028,2023-06-25,expense,Food,2376,"Grocery Run"
USR_0028,2023-06-10,expense,Transport,2952,"Synthetic Transport Expense"
USR_0028,2023-06-12,expense,Shopping,839,"Synthetic Shopping Expense"
USR_0028,2023-06-19,expense,Shopping,1936,"Synthetic Shopping Expense"
USR_0028,2023-06-20,expense,Shopping,3139,"Synthetic Shopping Expense"
USR_0028,2023-06-28,expense,Entertainment,3389,"Synthetic Entertainment Expense"
USR_0028,2023-06-01,expense,Miscellaneous,2304,"Synthetic Miscellaneous Expense"
USR_0028,2023-06-25,expense,Entertainment,2521,"Synthetic Entertainment Expense"
USR_0028,2023-06-18,expense,Miscellaneous,360,"Synthetic Miscellaneous Expense"
USR_0028,2023-05-01,income,Salary,72699,"Monthly Salary (Synthetic)"
USR_0028,2023-05-05,expense,Housing,18833,"Rent Payment"
USR_0028,2023-05-10,expense,Bills,3735,"Electricity & Internet"
USR_0028,2023-05-22,expense,Food,1401,"Grocery Run"
USR_0028,2023-05-28,expense,Food,1662,"Grocery Run"
USR_0028,2023-05-28,expense,Food,1644,"Grocery Run"
USR_0028,2023-05-01,expense,Food,1388,"Grocery Run"
USR_0028,2023-05-16,expense,Food,1549,"Grocery Run"
USR_0028,2023-05-12,expense,Food,1920,"Grocery Run"
USR_0028,2023-05-07,expense,Shopping,1787,"Synthetic Shopping Expense"
USR_0028,2023-05-19,expense,Personal,720,"Synthetic Personal Expense"
USR_0028,2023-05-20,expense,Transport,265,"Synthetic Transport Expense"
USR_0028,2023-05-13,expense,Transport,943,"Synthetic Transport Expense"
USR_0028,2023-05-19,expense,Healthcare,1629,"Synthetic Healthcare Expense"
USR_0028,2023-05-18,expense,Shopping,753,"Synthetic Shopping Expense"
USR_0028,2023-05-06,expense,Miscellaneous,1459,"Synthetic Miscellaneous Expense"
USR_0028,2023-05-15,expense,Healthcare,1227,"Synthetic Healthcare Expense"
USR_0028,2023-05-18,expense,Shopping,714,"Synthetic Shopping Expense"
USR_0028,2023-05-24,expense,Personal,645,"Synthetic Personal Expense"
USR_0028,2023-05-14,expense,Shopping,1609,"Synthetic Shopping Expense"
USR_0028,2023-05-24,expense,Transport,991,"Synthetic Transport Expense"
USR_0028,2023-05-21,expense,Miscellaneous,1138,"Synthetic Miscellaneous Expense"
USR_0028,2023-05-02,expense,Transport,593,"Synthetic Transport Expense"
USR_0028,2023-05-12,expense,Shopping,1225,"Synthetic Shopping Expense"
USR_0028,2023-04-01,income,Salary,72520,"Monthly Salary (Synthetic)"
USR_0028,2023-04-05,expense,Housing,18787,"Rent Payment"
USR_0028,2023-04-10,expense,Bills,3726,"Electricity & Internet"
USR_0028,2023-04-24,expense,Food,2193,"Grocery Run"
USR_0028,2023-04-02,expense,Food,2237,"Grocery Run"
USR_0028,2023-04-15,expense,Food,2140,"Grocery Run"
USR_0028,2023-04-09,expense,Food,2300,"Grocery Run"
USR_0028,2023-04-05,expense,Transport,1856,"Synthetic Transport Expense"
USR_0028,2023-04-03,expense,Transport,933,"Synthetic Transport Expense"
USR_0028,2023-04-22,expense,Transport,2012,"Synthetic Transport Expense"
USR_0028,2023-04-04,expense,Shopping,1607,"Synthetic Shopping Expense"
USR_0028,2023-04-17,expense,Entertainment,1148,"Synthetic Entertainment Expense"
USR_0028,2023-04-11,expense,Transport,1061,"Synthetic Transport Expense"
USR_0028,2023-04-26,expense,Transport,1591,"Synthetic Transport Expense"
USR_0028,2023-04-02,expense,Transport,1516,"Synthetic Transport Expense"
USR_0028,2023-04-11,expense,Entertainment,1435,"Synthetic Entertainment Expense"
USR_0028,2023-04-13,expense,Miscellaneous,820,"Synthetic Miscellaneous Expense"
USR_0028,2023-04-05,expense,Shopping,597,"Synthetic Shopping Expense"
USR_0028,2023-04-17,expense,Shopping,1033,"Synthetic Shopping Expense"
USR_0028,2023-04-24,expense,Entertainment,1440,"Synthetic Entertainment Expense"
USR_0028,2023-03-01,income,Salary,72341,"Monthly Salary (Synthetic)"
USR_0028,2023-03-05,expense,Housing,18741,"Rent Payment"
USR_0028,2023-03-10,expense,Bills,3716,"Electricity & Internet"
USR_0028,2023-03-08,expense,Food,2814,"Grocery Run"
USR_0028,2023-03-26,expense,Food,2551,"Grocery Run"
USR_0028,2023-03-24,expense,Food,2667,"Grocery Run"
USR_0028,2023-03-01,expense,Food,2632,"Grocery Run"
USR_0028,2023-03-22,expense,Transport,1534,"Synthetic Transport Expense"
USR_0028,2023-03-25,expense,Entertainment,1093,"Synthetic Entertainment Expense"
USR_0028,2023-03-23,expense,Entertainment,1883,"Synthetic Entertainment Expense"
USR_0028,2023-03-15,expense,Shopping,472,"Synthetic Shopping Expense"
USR_0028,2023-03-22,expense,Healthcare,1237,"Synthetic Healthcare Expense"
USR_0028,2023-03-24,expense,Miscellaneous,857,"Synthetic Miscellaneous Expense"
USR_0028,2023-03-22,expense,Entertainment,589,"Synthetic Entertainment Expense"
USR_0028,2023-03-25,expense,Personal,857,"Synthetic Personal Expense"
USR_0028,2023-03-09,expense,Transport,305,"Synthetic Transport Expense"
USR_0028,2023-03-21,expense,Personal,1993,"Synthetic Personal Expense"
USR_0028,2023-03-07,expense,Shopping,1215,"Synthetic Shopping Expense"
USR_0028,2023-03-10,expense,Personal,801,"Synthetic Personal Expense"
USR_0028,2023-03-06,expense,Entertainment,1794,"Synthetic Entertainment Expense"
USR_0028,2023-03-19,expense,Shopping,1053,"Synthetic Shopping Expense"
USR_0028,2023-02-01,income,Salary,72163,"Monthly Salary (Synthetic)"
USR_0028,2023-02-05,expense,Housing,18695,"Rent Payment"
USR_0028,2023-02-10,expense,Bills,3707,"Electricity & Internet"
USR_0028,2023-02-01,expense,Food,2503,"Grocery Run"
USR_0028,2023-02-09,expense,Food,2740,"Grocery Run"
USR_0028,2023-02-08,expense,Food,2699,"Grocery Run"
USR_0028,2023-02-19,expense,Food,2696,"Grocery Run"
USR_0028,2023-02-23,expense,Healthcare,1250,"Synthetic Healthcare Expense"
USR_0028,2023-02-23,expense,Personal,860,"Synthetic Personal Expense"
USR_0028,2023-02-22,expense,Healthcare,1767,"Synthetic Healthcare Expense"
USR_0028,2023-02-05,expense,Personal,956,"Synthetic Personal Expense"
USR_0028,2023-02-01,expense,Healthcare,1045,"Synthetic Healthcare Expense"
USR_0028,2023-02-09,expense,Healthcare,1273,"Synthetic Healthcare Expense"
USR_0028,2023-02-27,expense,Miscellaneous,1663,"Synthetic Miscellaneous Expense"
USR_0028,2023-02-16,expense,Entertainment,1420,"Synthetic Entertainment Expense"
USR_0028,2023-02-17,expense,Healthcare,1128,"Synthetic Healthcare Expense"
USR_0028,2023-02-22,expense,Personal,1728,"Synthetic Personal Expense"
USR_0028,2023-02-06,expense,Healthcare,276,"Synthetic Healthcare Expense"
USR_0028,2023-02-25,expense,Miscellaneous,546,"Synthetic Miscellaneous Expense"
USR_0028,2023-02-22,expense,Miscellaneous,997,"Synthetic Miscellaneous Expense"
USR_0028,2023-02-09,expense,Transport,1362,"Synthetic Transport Expense"
USR_0028,2023-02-23,expense,Miscellaneous,1005,"Synthetic Miscellaneous Expense"
USR_0028,2023-01-01,income,Salary,71986,"Monthly Salary (Synthetic)"
USR_0028,2023-01-05,expense,Housing,18649,"Rent Payment"
USR_0028,2023-01-10,expense,Bills,3698,"Electricity & Internet"
USR_0028,2023-01-10,expense,Food,2334,"Grocery Run"
USR_0028,2023-01-06,expense,Food,2701,"Grocery Run"
USR_0028,2023-01-11,expense,Food,2181,"Grocery Run"
USR_0028,2023-01-12,expense,Food,2304,"Grocery Run"
USR_0028,2023-01-02,expense,Personal,2000,"Synthetic Personal Expense"
USR_0028,2023-01-04,expense,Shopping,1398,"Synthetic Shopping Expense"
USR_0028,2023-01-03,expense,Transport,1855,"Synthetic Transport Expense"
USR_0028,2023-01-10,expense,Entertainment,884,"Synthetic Entertainment Expense"
USR_0028,2023-01-07,expense,Miscellaneous,3369,"Synthetic Miscellaneous Expense"
USR_0028,2023-01-06,expense,Transport,4645,"Synthetic Transport Expense"
USR_0028,2022-12-01,income,Salary,71809,"Monthly Salary (Synthetic)"
USR_0028,2022-12-05,expense,Housing,18603,"Rent Payment"
USR_0028,2022-12-10,expense,Bills,3689,"Electricity & Internet"
USR_0028,2022-12-15,expense,Food,2900,"Grocery Run"
USR_0028,2022-12-19,expense,Food,2776,"Grocery Run"
USR_0028,2022-12-01,expense,Food,2509,"Grocery Run"
USR_0028,2022-12-08,expense,Food,2775,"Grocery Run"
USR_0028,2022-12-23,expense,Entertainment,1592,"Synthetic Entertainment Expense"
USR_0028,2022-12-05,expense,Miscellaneous,2122,"Synthetic Miscellaneous Expense"
USR_0028,2022-12-27,expense,Personal,1267,"Synthetic Personal Expense"
USR_0028,2022-12-20,expense,Miscellaneous,1960,"Synthetic Miscellaneous Expense"
USR_0028,2022-12-13,expense,Entertainment,1495,"Synthetic Entertainment Expense"
USR_0028,2022-12-16,expense,Healthcare,2079,"Synthetic Healthcare Expense"
USR_0028,2022-12-21,expense,Personal,1278,"Synthetic Personal Expense"
USR_0028,2022-12-08,expense,Healthcare,2306,"Synthetic Healthcare Expense"
USR_0028,2022-12-15,expense,Personal,1457,"Synthetic Personal Expense"
USR_0028,2022-12-04,expense,Healthcare,1463,"Synthetic Healthcare Expense"
USR_0028,2022-12-14,expense,Transport,2272,"Synthetic Transport Expense"
USR_0028,2022-11-01,income,Salary,71632,"Monthly Salary (Synthetic)"
USR_0028,2022-11-05,expense,Housing,18557,"Rent Payment"
USR_0028,2022-11-10,expense,Bills,3680,"Electricity & Internet"
USR_0028,2022-11-17,expense,Food,1865,"Grocery Run"
USR_0028,2022-11-12,expense,Food,2429,"Grocery Run"
USR_0028,2022-11-14,expense,Food,2155,"Grocery Run"
USR_0028,2022-11-25,expense,Food,2195,"Grocery Run"
USR_0028,2022-11-08,expense,Food,1718,"Grocery Run"
USR_0028,2022-11-03,expense,Miscellaneous,756,"Synthetic Miscellaneous Expense"
USR_0028,2022-11-04,expense,Miscellaneous,1944,"Synthetic Miscellaneous Expense"
USR_0028,2022-11-14,expense,Personal,1248,"Synthetic Personal Expense"
USR_0028,2022-11-26,expense,Personal,546,"Synthetic Personal Expense"
USR_0028,2022-11-05,expense,Transport,1968,"Synthetic Transport Expense"
USR_0028,2022-11-26,expense,Shopping,1665,"Synthetic Shopping Expense"
USR_0028,2022-11-22,expense,Entertainment,1406,"Synthetic Entertainment Expense"
USR_0028,2022-11-21,expense,Healthcare,490,"Synthetic Healthcare Expense"
USR_0028,2022-11-03,expense,Personal,1881,"Synthetic Personal Expense"
USR_0028,2022-11-11,expense,Personal,890,"Synthetic Personal Expense"
USR_0028,2022-11-21,expense,Transport,599,"Synthetic Transport Expense"
